Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Order Dine In/Order/android.widget.LinearLayout""), 5)",,,,2023-01-26 17:45:57,2023-01-26 17:45:57,0.294s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:45:57,2023-01-26 17:46:03,5.014s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.TextView - Pilih Menu Gratis""), 5)",,,,2023-01-26 17:46:03,2023-01-26 17:46:03,0.700s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.TextView - Pilih Menu Gratis""), 5)",,,,2023-01-26 17:46:03,2023-01-26 17:46:03,0.246s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:46:03,2023-01-26 17:46:08,5.005s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Sekarang""), 10)",,,,2023-01-26 17:46:08,2023-01-26 17:46:09,0.917s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Sekarang""), 10)",,,,2023-01-26 17:46:09,2023-01-26 17:46:10,0.299s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:46:10,2023-01-26 17:46:15,5.010s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - TAMBAHKAN""), 10)",,,,2023-01-26 17:46:15,2023-01-26 17:46:16,1.012s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - TAMBAHKAN""), 5)",,,,2023-01-26 17:46:16,2023-01-26 17:46:16,0.265s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:46:16,2023-01-26 17:46:21,5.018s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjutkan""), 5)",,,,2023-01-26 17:46:21,2023-01-26 17:46:22,0.614s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:46:22,2023-01-26 17:46:27,5.011s,PASSED
"scrollToText(""TOTAL"", STOP_ON_FAILURE)",,,,2023-01-26 17:46:27,2023-01-26 17:46:31,4.142s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.TextView - Lihat Semua""), 5)",,,,2023-01-26 17:46:31,2023-01-26 17:46:31,0.339s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:46:31,2023-01-26 17:46:36,5.015s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-26 17:46:36,2023-01-26 17:46:37,1.150s,PASSED
testObjectOne = new com.kms.katalon.core.testobject.TestObject(),,,,2023-01-26 17:46:37,2023-01-26 17:46:37,0.001s,PASSED
"testObjectOne.addProperty(""xpath"", EQUALS, ""//hierarchy/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.view.ViewGroup[1]/android.widget.FrameLayout[1]/android.widget.ScrollView[1]/android.view.ViewGroup[1]/android.view.ViewGroup[1]/androidx.recyclerview.widget.RecyclerView[1]/android.view.ViewGroup[3]/android.widget.ImageView[1]"")",,,,2023-01-26 17:46:37,2023-01-26 17:46:37,0.010s,PASSED
"tap(testObjectOne, 5)",,,,2023-01-26 17:46:37,2023-01-26 17:46:38,0.250s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:46:38,2023-01-26 17:46:43,5.015s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-26 17:46:43,2023-01-26 17:46:44,1.129s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:46:44,2023-01-26 17:46:49,5.004s,PASSED
testObjectTwo = new com.kms.katalon.core.testobject.TestObject(),,,,2023-01-26 17:46:49,2023-01-26 17:46:49,0.000s,PASSED
"testObjectTwo.addProperty(""xpath"", EQUALS, ""//hierarchy/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.view.ViewGroup[1]/android.widget.FrameLayout[1]/android.widget.ScrollView[1]/android.view.ViewGroup[1]/android.view.ViewGroup[1]/androidx.recyclerview.widget.RecyclerView[1]/android.view.ViewGroup[4]"")",,,,2023-01-26 17:46:49,2023-01-26 17:46:49,0.000s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:46:49,2023-01-26 17:46:54,5.003s,PASSED
"tap(testObjectTwo, 5)",,,,2023-01-26 17:46:54,2023-01-26 17:46:54,0.218s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-26 17:46:54,2023-01-26 17:47:04,10.011s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.Button - Simpan""), 5)",,,,2023-01-26 17:47:04,2023-01-26 17:47:04,0.412s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-26 17:47:04,2023-01-26 17:47:14,10.010s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-26 17:47:14,2023-01-26 17:47:15,1.124s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.Button - Pesan Sekarang""), 10)",,,,2023-01-26 17:47:15,2023-01-26 17:47:17,1.409s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-26 17:47:17,2023-01-26 17:47:27,10.002s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Payment/imgPayment/android.view.View""), 5)",,,,2023-01-26 17:47:27,2023-01-26 17:47:27,0.264s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.view.View""), 10)",,,,2023-01-26 17:47:27,2023-01-26 17:47:27,0.367s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Payment/android.widget.TextView - Konfirmasi pembayaran Anda""), 10)",,,,2023-01-26 17:47:27,2023-01-26 17:47:32,4.647s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.ImageButton""), 10)",,,,2023-01-26 17:47:32,2023-01-26 17:47:38,5.702s,PASSED
closeApplication(),,,,2023-01-26 17:47:38,2023-01-26 17:47:39,1.311s,PASSED
,,,,,,,
Test Cases/Create Order/Dine In/Dine In - Gopay,,,,2023-01-26 17:47:39,2023-01-26 17:49:15,1m - 35.343s,FAILED
"startExistingApplication(""com.kfc.mobile.hkStaging"", STOP_ON_FAILURE)",,,,2023-01-26 17:47:40,2023-01-26 17:47:57,17.822s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.TextView - Beranda""), 5)",,,,2023-01-26 17:47:57,2023-01-26 17:47:59,1.637s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - Beranda""), 5)",,,,2023-01-26 17:47:59,2023-01-26 17:48:00,0.747s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-26 17:48:00,2023-01-26 17:48:01,1.133s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - DINE-IN""), 5)",,,,2023-01-26 17:48:01,2023-01-26 17:48:03,1.874s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - Cari Gerai KFC""), 5)",,,,2023-01-26 17:48:03,2023-01-26 17:48:05,2.617s,PASSED
"setText(findTestObject(""Object Repository/Order Dine In/android.widget.EditText - Cari Gerai KFC""), ""MT Haryono"", 5)",,,,2023-01-26 17:48:05,2023-01-26 17:48:10,4.346s,PASSED
hideKeyboard(),,,,2023-01-26 17:48:10,2023-01-26 17:48:13,2.829s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - MT HARYONO JAKARTA""), 5)",,,,2023-01-26 17:48:13,2023-01-26 17:48:18,5.179s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Gerai""), 5)",,,,2023-01-26 17:48:18,2023-01-26 17:48:18,0.337s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:48:18,2023-01-26 17:48:23,5.016s,PASSED
"tap(findTestObject(""Order Dine In/android.widget.FrameLayout""), 5)",,,,2023-01-26 17:48:23,2023-01-26 17:48:24,0.833s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:48:24,2023-01-26 17:48:29,5.011s,PASSED
pressBack(),,,,2023-01-26 17:48:29,2023-01-26 17:48:30,0.831s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.Button - Add""), 5)",,,,2023-01-26 17:48:30,2023-01-26 17:48:31,1.132s,PASSED
"tap(findTestObject(""Order Dine In/android.widget.Button - Add""), 5)",,,,2023-01-26 17:48:31,2023-01-26 17:48:31,0.310s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:48:31,2023-01-26 17:48:36,5.009s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjut""), 5)",,,,2023-01-26 17:48:36,2023-01-26 17:48:37,0.638s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjut""), 5)",,,,2023-01-26 17:48:37,2023-01-26 17:48:37,0.264s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:48:37,2023-01-26 17:48:42,5.013s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.LinearLayout""), 5)",,,,2023-01-26 17:48:42,2023-01-26 17:48:43,0.653s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.LinearLayout""), 5)",,,,2023-01-26 17:48:43,2023-01-26 17:48:43,0.300s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:48:43,2023-01-26 17:48:48,5.007s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.TextView - Pilih Menu Gratis""), 5)",,,,2023-01-26 17:48:48,2023-01-26 17:48:48,0.186s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.TextView - Pilih Menu Gratis""), 5)",,,,2023-01-26 17:48:48,2023-01-26 17:48:49,0.230s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:48:49,2023-01-26 17:48:54,5.014s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Sekarang""), 10)",,,,2023-01-26 17:48:54,2023-01-26 17:49:04,10.162s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Sekarang""), 10)",,,,2023-01-26 17:49:04,2023-01-26 17:49:15,10.748s,FAILED
,,,,,,,
Test Cases/Create Order/Drive Thru/Drive Thru - Dana,,,,2023-01-26 17:49:15,2023-01-26 17:49:47,32.444s,FAILED
"startExistingApplication(""com.kfc.mobile.hkStaging"", STOP_ON_FAILURE)",,,,2023-01-26 17:49:15,2023-01-26 17:49:31,15.588s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.TextView - Beranda""), 5)",,,,2023-01-26 17:49:31,2023-01-26 17:49:32,1.006s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - Beranda""), 5)",,,,2023-01-26 17:49:32,2023-01-26 17:49:32,0.456s,PASSED
"swipe(281, 600, 434, 90)",,,,2023-01-26 17:49:32,2023-01-26 17:49:33,1.141s,PASSED
device_Height = getDeviceHeight(),,Get Device Height and Store in to device_height variable,,2023-01-26 17:49:33,2023-01-26 17:49:33,0.130s,PASSED
device_Width = getDeviceWidth(),,Get Width Height and Store in to device_Width variable,,2023-01-26 17:49:33,2023-01-26 17:49:33,0.113s,PASSED
startY = device_Height / 2,,Storing the value in startY variable by dividing device height by 2 Because Y coordinates are constant,,2023-01-26 17:49:33,2023-01-26 17:49:33,0.001s,PASSED
endY = startY,,Here startY and endY values are equal for Horizontal Swiping for that assigning startX value to endX,,2023-01-26 17:49:33,2023-01-26 17:49:33,0.000s,PASSED
startX = device_Width * 0.30,,Storing the value in startX variable,,2023-01-26 17:49:33,2023-01-26 17:49:33,0.000s,PASSED
endX = device_Width * 0.70,,Storing the value in endX variable,,2023-01-26 17:49:33,2023-01-26 17:49:33,0.000s,PASSED
"swipe(endX, startY, startX, endY)",,Here Y constant for Swipe Horizontal Right to Left,,2023-01-26 17:49:33,2023-01-26 17:49:35,1.128s,PASSED
"waitForElementPresent(findTestObject(""Order Type/android.widget.TextView - DRIVE-THRU""), 10)",,,,2023-01-26 17:49:35,2023-01-26 17:49:35,0.454s,PASSED
"tap(findTestObject(""Order Type/android.widget.TextView - DRIVE-THRU""), 5)",,,,2023-01-26 17:49:35,2023-01-26 17:49:36,0.539s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.EditText - Cari Gerai KFC""), 5)",,,,2023-01-26 17:49:36,2023-01-26 17:49:41,5.542s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - Cari Gerai KFC""), 5)",,,,2023-01-26 17:49:41,2023-01-26 17:49:41,0.330s,PASSED
"setText(findTestObject(""Object Repository/Order Dine In/android.widget.EditText - Cari Gerai KFC""), ""MT Haryono"", 5)",,,,2023-01-26 17:49:41,2023-01-26 17:49:47,5.559s,FAILED
,,,,,,,
Test Cases/Create Order/Drive Thru/Drive Thru - Gopay,,,,2023-01-26 17:49:47,2023-01-26 17:52:44,2m - 57.171s,PASSED
"startExistingApplication(""com.kfc.mobile.hkStaging"", STOP_ON_FAILURE)",,,,2023-01-26 17:49:47,2023-01-26 17:50:01,13.802s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.TextView - Beranda""), 5)",,,,2023-01-26 17:50:01,2023-01-26 17:50:02,1.106s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - Beranda""), 5)",,,,2023-01-26 17:50:02,2023-01-26 17:50:03,0.445s,PASSED
"swipe(281, 600, 434, 90)",,,,2023-01-26 17:50:03,2023-01-26 17:50:04,1.113s,PASSED
device_Height = getDeviceHeight(),,Get Device Height and Store in to device_height variable,,2023-01-26 17:50:04,2023-01-26 17:50:04,0.108s,PASSED
device_Width = getDeviceWidth(),,Get Width Height and Store in to device_Width variable,,2023-01-26 17:50:04,2023-01-26 17:50:04,0.128s,PASSED
startY = device_Height / 2,,Storing the value in startY variable by dividing device height by 2 Because Y coordinates are constant,,2023-01-26 17:50:04,2023-01-26 17:50:04,0.002s,PASSED
endY = startY,,Here startY and endY values are equal for Horizontal Swiping for that assigning startX value to endX,,2023-01-26 17:50:04,2023-01-26 17:50:04,0.000s,PASSED
startX = device_Width * 0.30,,Storing the value in startX variable,,2023-01-26 17:50:04,2023-01-26 17:50:04,0.000s,PASSED
endX = device_Width * 0.70,,Storing the value in endX variable,,2023-01-26 17:50:04,2023-01-26 17:50:04,0.000s,PASSED
"swipe(endX, startY, startX, endY)",,Here Y constant for Swipe Horizontal Right to Left,,2023-01-26 17:50:04,2023-01-26 17:50:05,1.136s,PASSED
"waitForElementPresent(findTestObject(""Order Type/android.widget.TextView - DRIVE-THRU""), 10)",,,,2023-01-26 17:50:05,2023-01-26 17:50:06,0.434s,PASSED
"tap(findTestObject(""Order Type/android.widget.TextView - DRIVE-THRU""), 5)",,,,2023-01-26 17:50:06,2023-01-26 17:50:07,1.440s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.EditText - Cari Gerai KFC""), 5)",,,,2023-01-26 17:50:07,2023-01-26 17:50:12,5.167s,PASSED
"tap(findTestObject(""Object Repository/Order Dine In/android.widget.TextView - Cari Gerai KFC""), 5)",,,,2023-01-26 17:50:12,2023-01-26 17:50:13,1.115s,PASSED
"setText(findTestObject(""Object Repository/Order Dine In/android.widget.EditText - Cari Gerai KFC""), ""MT Haryono"", 5)",,,,2023-01-26 17:50:13,2023-01-26 17:50:17,3.439s,PASSED
hideKeyboard(),,,,2023-01-26 17:50:17,2023-01-26 17:50:20,2.818s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.TextView - MT HARYONO JAKARTA""), 5)",,,,2023-01-26 17:50:20,2023-01-26 17:50:25,5.392s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Gerai""), 5)",,,,2023-01-26 17:50:25,2023-01-26 17:50:26,0.579s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:50:26,2023-01-26 17:50:31,5.008s,PASSED
"tap(findTestObject(""Order Dine In/android.widget.FrameLayout""), 5)",,,,2023-01-26 17:50:31,2023-01-26 17:50:32,1.476s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:50:32,2023-01-26 17:50:37,5.016s,PASSED
pressBack(),,,,2023-01-26 17:50:37,2023-01-26 17:50:38,0.522s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/android.widget.Button - Add""), 5)",,,,2023-01-26 17:50:38,2023-01-26 17:50:38,0.664s,PASSED
"tap(findTestObject(""Order Dine In/android.widget.Button - Add""), 5)",,,,2023-01-26 17:50:38,2023-01-26 17:50:39,0.269s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:50:39,2023-01-26 17:50:44,5.012s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjut""), 5)",,,,2023-01-26 17:50:44,2023-01-26 17:50:44,0.237s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjut""), 5)",,,,2023-01-26 17:50:44,2023-01-26 17:50:44,0.274s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:50:44,2023-01-26 17:50:49,5.016s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.LinearLayout""), 5)",,,,2023-01-26 17:50:49,2023-01-26 17:50:50,0.848s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.LinearLayout""), 5)",,,,2023-01-26 17:50:50,2023-01-26 17:50:50,0.304s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:50:50,2023-01-26 17:50:55,5.015s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.TextView - Pilih Menu Gratis""), 5)",,,,2023-01-26 17:50:55,2023-01-26 17:50:56,0.711s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.TextView - Pilih Menu Gratis""), 5)",,,,2023-01-26 17:50:56,2023-01-26 17:50:56,0.216s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:50:56,2023-01-26 17:51:01,5.010s,PASSED
"waitForElementPresent(findTestObject(""DRT Payment/android.widget.EditText - Mohon untuk mengisi nomor""), 5)",,,,2023-01-26 17:51:01,2023-01-26 17:51:02,0.947s,PASSED
"setText(findTestObject(""DRT Payment/android.widget.EditText - Mohon untuk mengisi nomor""), ""B 1223 YTH"", 5)",,,,2023-01-26 17:51:02,2023-01-26 17:51:04,1.818s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:51:04,2023-01-26 17:51:09,5.008s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Sekarang""), 10)",,,,2023-01-26 17:51:09,2023-01-26 17:51:09,0.263s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Pilih Sekarang""), 10)",,,,2023-01-26 17:51:09,2023-01-26 17:51:10,0.337s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Order/android.widget.Button - TAMBAHKAN""), 10)",,,,2023-01-26 17:51:10,2023-01-26 17:51:12,2.183s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - TAMBAHKAN""), 5)",,,,2023-01-26 17:51:12,2023-01-26 17:51:12,0.278s,PASSED
"tap(findTestObject(""Order Dine In/Order/android.widget.Button - Lanjutkan""), 5)",,,,2023-01-26 17:51:12,2023-01-26 17:51:13,0.826s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:51:13,2023-01-26 17:51:18,5.011s,PASSED
"scrollToText(""TOTAL"", STOP_ON_FAILURE)",,,,2023-01-26 17:51:18,2023-01-26 17:51:24,5.523s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.TextView - Lihat Semua""), 5)",,,,2023-01-26 17:51:24,2023-01-26 17:51:24,0.757s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:51:24,2023-01-26 17:51:29,5.012s,PASSED
testObjectOne = new com.kms.katalon.core.testobject.TestObject(),,,,2023-01-26 17:51:29,2023-01-26 17:51:29,0.001s,PASSED
"testObjectOne.addProperty(""xpath"", EQUALS, ""//hierarchy/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.view.ViewGroup[1]/android.widget.FrameLayout[1]/android.widget.ScrollView[1]/android.view.ViewGroup[1]/android.view.ViewGroup[1]/androidx.recyclerview.widget.RecyclerView[1]/android.view.ViewGroup[3]"")",,,,2023-01-26 17:51:29,2023-01-26 17:51:29,0.000s,PASSED
"tap(testObjectOne, 5)",,,,2023-01-26 17:51:29,2023-01-26 17:51:30,0.892s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:51:30,2023-01-26 17:51:35,5.004s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-26 17:51:35,2023-01-26 17:51:36,1.140s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:51:36,2023-01-26 17:51:41,5.017s,PASSED
testObjectTwo = new com.kms.katalon.core.testobject.TestObject(),,,,2023-01-26 17:51:41,2023-01-26 17:51:41,0.000s,PASSED
"testObjectTwo.addProperty(""xpath"", EQUALS, ""//hierarchy/android.widget.FrameLayout[1]/android.widget.LinearLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.widget.FrameLayout[1]/android.view.ViewGroup[1]/android.widget.FrameLayout[1]/android.widget.ScrollView[1]/android.view.ViewGroup[1]/android.view.ViewGroup[1]/androidx.recyclerview.widget.RecyclerView[1]/android.view.ViewGroup[4]"")",,,,2023-01-26 17:51:41,2023-01-26 17:51:41,0.001s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-01-26 17:51:41,2023-01-26 17:51:46,5.010s,PASSED
"tap(testObjectTwo, 5)",,,,2023-01-26 17:51:46,2023-01-26 17:51:47,0.241s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-26 17:51:47,2023-01-26 17:51:57,10.017s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.Button - Simpan""), 5)",,,,2023-01-26 17:51:57,2023-01-26 17:51:57,0.730s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-26 17:51:57,2023-01-26 17:52:07,10.003s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-01-26 17:52:07,2023-01-26 17:52:08,1.134s,PASSED
"tap(findTestObject(""Order Dine In/Payment/android.widget.Button - Pesan Sekarang""), 10)",,,,2023-01-26 17:52:08,2023-01-26 17:52:09,0.906s,PASSED
"delay(10, STOP_ON_FAILURE)",,,,2023-01-26 17:52:09,2023-01-26 17:52:19,10.010s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Gopay/android.widget.TextView - GoPay - Web""), 10)",,,,2023-01-26 17:52:19,2023-01-26 17:52:20,0.218s,PASSED
"tap(findTestObject(""Order Dine In/Gopay/android.widget.EditText""), 10)",,,,2023-01-26 17:52:20,2023-01-26 17:52:20,0.728s,PASSED
"setText(findTestObject(""Order Dine In/Gopay/android.widget.EditText""), ""654321"", 5)",,,,2023-01-26 17:52:20,2023-01-26 17:52:22,1.680s,PASSED
hideKeyboard(),,,,2023-01-26 17:52:22,2023-01-26 17:52:25,2.959s,PASSED
"tap(findTestObject(""Order Dine In/Gopay/android.widget.Button - Submit""), 10)",,,,2023-01-26 17:52:25,2023-01-26 17:52:25,0.364s,PASSED
"waitForElementPresent(findTestObject(""Order Dine In/Gopay/android.view.ViewGroup""), 10)",,,,2023-01-26 17:52:25,2023-01-26 17:52:28,2.616s,PASSED
"tap(findTestObject(""Order Dine In/Gopay/android.widget.TextView - OKE""), 10)",,,,2023-01-26 17:52:28,2023-01-26 17:52:37,8.913s,PASSED
"scrollToText(""TOTAL"", STOP_ON_FAILURE)",,,,2023-01-26 17:52:37,2023-01-26 17:52:43,6.237s,PASSED
closeApplication(),,,,2023-01-26 17:52:43,2023-01-26 17:52:44,1.014s,PASSED
,,,,,,,
