Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Profile/Perangkat/android.widget.TextView - Keluar""), 5)",,,,2023-02-08 13:22:39,2023-02-08 13:22:40,1.223s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-08 13:22:40,2023-02-08 13:22:43,3.007s,PASSED
"tap(findTestObject(""Profile/Perangkat/android.widget.TextView - Ya""), 5)",,,,2023-02-08 13:22:43,2023-02-08 13:22:43,0.305s,PASSED
closeApplication(),,,,2023-02-08 13:22:43,2023-02-08 13:22:45,1.330s,PASSED
,,,,,,,
Test Cases/Login KFCKU Apps/Login Phone Number,,,,2023-02-08 13:22:45,2023-02-08 13:23:27,42.353s,PASSED
"startExistingApplication(""com.kfc.mobile.hkStaging"", STOP_ON_FAILURE)",,,,2023-02-08 13:22:45,2023-02-08 13:23:02,16.654s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-02-08 13:23:02,2023-02-08 13:23:07,5.011s,PASSED
"tap(findTestObject(""Profile/android.widget.TextView - Profil""), 5)",,,,2023-02-08 13:23:07,2023-02-08 13:23:08,1.556s,PASSED
"setText(findTestObject(""Login/android.widget.EditText - Masukkan nomor handphone Anda""), ""081211287377"", 0)",,,,2023-02-08 13:23:08,2023-02-08 13:23:12,4.105s,PASSED
hideKeyboard(),,,,2023-02-08 13:23:12,2023-02-08 13:23:14,1.260s,PASSED
"setText(findTestObject(""Login/android.widget.EditText - Ketik kata sandi Anda""), ""pass111"", 0)",,,,2023-02-08 13:23:14,2023-02-08 13:23:15,1.501s,PASSED
hideKeyboard(),,,,2023-02-08 13:23:15,2023-02-08 13:23:16,1.137s,PASSED
"tap(findTestObject(""Login/android.widget.Button - Masuk""), 0)",,,,2023-02-08 13:23:16,2023-02-08 13:23:17,0.746s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-02-08 13:23:17,2023-02-08 13:23:22,5.009s,PASSED
"tap(findTestObject(""Profile/android.widget.TextView - Profil""), 5)",,,,2023-02-08 13:23:22,2023-02-08 13:23:23,1.092s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-08 13:23:23,2023-02-08 13:23:26,3.008s,PASSED
closeApplication(),,,,2023-02-08 13:23:26,2023-02-08 13:23:27,0.985s,PASSED
