Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Production/Login KFCKU Apps/Login Failed - Wrong Password,,,,2023-07-11 20:18:28,2023-07-11 20:19:17,48.903s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-11 20:18:29,2023-07-11 20:18:51,22.308s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:18:51,2023-07-11 20:18:56,5.022s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 5)",,,,2023-07-11 20:18:56,2023-07-11 20:18:59,2.398s,PASSED
"tap(findTestObject(""Productions/Login/Enter your phone number""), 0)",,,,2023-07-11 20:18:59,2023-07-11 20:19:01,2.557s,PASSED
"setText(findTestObject(""Productions/Login/Enter your phone number""), ""081211287377"", 0)",,,,2023-07-11 20:19:01,2023-07-11 20:19:04,3.130s,PASSED
pressBack(),,,,2023-07-11 20:19:04,2023-07-11 20:19:05,0.551s,PASSED
"setText(findTestObject(""Productions/Login/Type your password""), ""passk209"", 0)",,,,2023-07-11 20:19:05,2023-07-11 20:19:06,1.715s,PASSED
"tap(findTestObject(""Productions/Login/Button - Sign In""), 0)",,,,2023-07-11 20:19:06,2023-07-11 20:19:08,1.191s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:19:08,2023-07-11 20:19:13,5.018s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/The password you entered is incorrect""), 0, STOP_ON_FAILURE)",,,,2023-07-11 20:19:13,2023-07-11 20:19:13,0.674s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:19:13,2023-07-11 20:19:16,3.012s,PASSED
closeApplication(),,,,2023-07-11 20:19:16,2023-07-11 20:19:17,0.482s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-11 20:19:17,2023-07-11 20:19:17,0.013s,PASSED
,,,,,,,
Test Cases/Production/Login KFCKU Apps/Login Social Media,,,,2023-07-11 20:19:17,2023-07-11 20:20:13,56.247s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-11 20:19:18,2023-07-11 20:19:40,22.348s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:19:40,2023-07-11 20:19:45,5.011s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 5)",,,,2023-07-11 20:19:45,2023-07-11 20:19:47,2.378s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/Button - Sign in with Google""), 0)",,,,2023-07-11 20:19:47,2023-07-11 20:19:50,2.638s,PASSED
"tap(findTestObject(""Productions/Login/Button - Sign in with Google""), 0)",,,,2023-07-11 20:19:50,2023-07-11 20:19:51,0.846s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:19:51,2023-07-11 20:19:56,5.021s,PASSED
"tap(findTestObject(""Productions/Login/jecsanmaychelgmail.com""), 0, STOP_ON_FAILURE)",,,,2023-07-11 20:19:56,2023-07-11 20:19:57,0.805s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:19:57,2023-07-11 20:20:02,5.009s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/Profile Info""), 0)",,,,2023-07-11 20:20:02,2023-07-11 20:20:05,2.906s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:20:05,2023-07-11 20:20:08,3.025s,PASSED
"tap(findTestObject(""Productions/Login/Log Out""), 0)",,,,2023-07-11 20:20:08,2023-07-11 20:20:09,0.846s,PASSED
"tap(findTestObject(""Productions/Login/Logout - Yes""), 0)",,,,2023-07-11 20:20:09,2023-07-11 20:20:10,1.075s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:20:10,2023-07-11 20:20:13,3.017s,PASSED
closeApplication(),,,,2023-07-11 20:20:13,2023-07-11 20:20:13,0.510s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-11 20:20:13,2023-07-11 20:20:13,0.012s,PASSED
,,,,,,,
Test Cases/Production/Login KFCKU Apps/Login Phone Number,,,,2023-07-11 20:20:13,2023-07-11 20:21:01,47.915s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-11 20:20:14,2023-07-11 20:20:35,21.440s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:20:35,2023-07-11 20:20:40,5.024s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 5)",,,,2023-07-11 20:20:40,2023-07-11 20:20:43,2.362s,PASSED
"tap(findTestObject(""Productions/Login/Enter your phone number""), 0)",,,,2023-07-11 20:20:43,2023-07-11 20:20:45,2.424s,PASSED
"setText(findTestObject(""Productions/Login/Enter your phone number""), ""081211287377"", 0)",,,,2023-07-11 20:20:45,2023-07-11 20:20:48,2.739s,PASSED
pressBack(),,,,2023-07-11 20:20:48,2023-07-11 20:20:49,0.555s,PASSED
"setText(findTestObject(""Productions/Login/Type your password""), ""pass123"", 0)",,,,2023-07-11 20:20:49,2023-07-11 20:20:51,2.258s,PASSED
"tap(findTestObject(""Productions/Login/Button - Sign In""), 0)",,,,2023-07-11 20:20:51,2023-07-11 20:20:52,0.995s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:20:52,2023-07-11 20:20:57,5.025s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/Profile Info""), 0, STOP_ON_FAILURE)",,,,2023-07-11 20:20:57,2023-07-11 20:20:58,0.774s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:20:58,2023-07-11 20:21:01,3.013s,PASSED
closeApplication(),,,,2023-07-11 20:21:01,2023-07-11 20:21:01,0.423s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-11 20:21:01,2023-07-11 20:21:01,0.012s,PASSED
,,,,,,,
Test Cases/Production/Home Page/Promotion,,,,2023-07-11 20:21:01,2023-07-11 20:21:46,44.846s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-11 20:21:02,2023-07-11 20:21:23,21.059s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:21:23,2023-07-11 20:21:26,3.013s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Banner""), 0)",,,,2023-07-11 20:21:26,2023-07-11 20:21:29,2.866s,PASSED
"swipe(281, 800, 434, 61)",,,,2023-07-11 20:21:29,2023-07-11 20:21:30,1.526s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Title - PROMOS AND REWARDS""), 0)",,,,2023-07-11 20:21:30,2023-07-11 20:21:32,1.299s,PASSED
device_Height = getDeviceHeight(),,Get Device Height and Store in to device_height variable,,2023-07-11 20:21:32,2023-07-11 20:21:32,0.310s,PASSED
device_Width = getDeviceWidth(),,Get Width Height and Store in to device_Width variable,,2023-07-11 20:21:32,2023-07-11 20:21:32,0.299s,PASSED
startY = device_Height / 2,,Storing the value in startY variable by dividing device height by 2 Because Y coordinates are constant,,2023-07-11 20:21:32,2023-07-11 20:21:32,0.013s,PASSED
endY = startY,,Here startY and endY values are equal for Horizontal Swiping for that assigning startX value to endX,,2023-07-11 20:21:32,2023-07-11 20:21:32,0.005s,PASSED
startX = device_Width * 0.30,,Storing the value in startX variable,,2023-07-11 20:21:32,2023-07-11 20:21:32,0.011s,PASSED
endX = device_Width * 0.70,,Storing the value in endX variable,,2023-07-11 20:21:32,2023-07-11 20:21:32,0.007s,PASSED
"swipe(endX, startY, startX, endY)",,Here Y constant for Swipe Horizontal Right to Left,,2023-07-11 20:21:32,2023-07-11 20:21:34,1.302s,PASSED
"tap(findTestObject(""Productions/Home Page/Promotion/View All""), 3)",,,,2023-07-11 20:21:34,2023-07-11 20:21:35,1.073s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Title - ONGOING PROMO""), 0)",,,,2023-07-11 20:21:35,2023-07-11 20:21:37,2.088s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Promo List 1""), 0)",,,,2023-07-11 20:21:37,2023-07-11 20:21:38,0.628s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Promo List 2""), 0)",,,,2023-07-11 20:21:38,2023-07-11 20:21:38,0.592s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Promo List 3""), 0)",,,,2023-07-11 20:21:38,2023-07-11 20:21:39,0.569s,PASSED
"tap(findTestObject(""Productions/Home Page/Promotion/Promo List 1""), 3)",,,,2023-07-11 20:21:39,2023-07-11 20:21:39,0.628s,PASSED
"tap(findTestObject(""Productions/Home Page/Promotion/Button Back Promo Detail""), 3)",,,,2023-07-11 20:21:39,2023-07-11 20:21:41,1.629s,PASSED
"tap(findTestObject(""Productions/Home Page/Promotion/Button Back""), 3)",,,,2023-07-11 20:21:41,2023-07-11 20:21:42,1.504s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:21:42,2023-07-11 20:21:45,3.019s,PASSED
closeApplication(),,,,2023-07-11 20:21:45,2023-07-11 20:21:46,0.485s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-11 20:21:46,2023-07-11 20:21:46,0.011s,PASSED
,,,,,,,
Test Cases/Production/My Order/Order Detail HMD - My Order,,,,2023-07-11 20:21:46,2023-07-11 20:22:32,46.334s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-11 20:21:47,2023-07-11 20:22:08,21.091s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:22:08,2023-07-11 20:22:11,3.014s,PASSED
"tap(findTestObject(""Productions/Menu/My Order""), 0)",,,,2023-07-11 20:22:11,2023-07-11 20:22:13,2.609s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:22:13,2023-07-11 20:22:16,3.015s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Title - MY ORDER""), 0)",,,,2023-07-11 20:22:16,2023-07-11 20:22:17,1.010s,PASSED
"tap(findTestObject(""Productions/My Order/Order Detail - HMD/HMD - Kombo Crispy Burger""), 0)",,,,2023-07-11 20:22:17,2023-07-11 20:22:18,1.029s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:22:18,2023-07-11 20:22:22,3.015s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Title - ORDER DETAIL""), 0)",,,,2023-07-11 20:22:22,2023-07-11 20:22:23,1.663s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Delivery Number""), 0)",,,,2023-07-11 20:22:23,2023-07-11 20:22:24,0.753s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Order Type""), 0)",,,,2023-07-11 20:22:24,2023-07-11 20:22:25,0.763s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Delivery Detail""), 0)",,,,2023-07-11 20:22:25,2023-07-11 20:22:26,1.018s,PASSED
"scrollToText(""Tax"", STOP_ON_FAILURE)",,,,2023-07-11 20:22:26,2023-07-11 20:22:30,4.162s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Order Items""), 0)",,,,2023-07-11 20:22:30,2023-07-11 20:22:31,1.219s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Order Summary""), 0)",,,,2023-07-11 20:22:31,2023-07-11 20:22:32,0.642s,PASSED
closeApplication(),,,,2023-07-11 20:22:32,2023-07-11 20:22:32,0.533s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-11 20:22:32,2023-07-11 20:22:32,0.018s,PASSED
,,,,,,,
Test Cases/Production/My Order/View All Status Order - My Order,,,,2023-07-11 20:22:32,2023-07-11 20:23:22,49.894s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-11 20:22:33,2023-07-11 20:22:55,21.488s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:22:55,2023-07-11 20:22:58,3.024s,PASSED
"tap(findTestObject(""Productions/Menu/My Order""), 0)",,,,2023-07-11 20:22:58,2023-07-11 20:23:00,2.766s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Title - MY ORDER""), 0)",,,,2023-07-11 20:23:00,2023-07-11 20:23:03,2.517s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-07-11 20:23:03,2023-07-11 20:23:04,1.072s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Status Order List""), 0)",,,,2023-07-11 20:23:04,2023-07-11 20:23:05,1.489s,PASSED
"tap(findTestObject(""Productions/My Order/Awaiting Payment""), 0)",,,,2023-07-11 20:23:05,2023-07-11 20:23:06,0.703s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-07-11 20:23:06,2023-07-11 20:23:08,1.774s,PASSED
"tap(findTestObject(""Productions/My Order/Cancelled""), 0)",,,,2023-07-11 20:23:08,2023-07-11 20:23:09,1.438s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-07-11 20:23:09,2023-07-11 20:23:11,2.085s,PASSED
"tap(findTestObject(""Productions/My Order/Completed""), 0)",,,,2023-07-11 20:23:11,2023-07-11 20:23:13,1.401s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-07-11 20:23:13,2023-07-11 20:23:14,1.233s,PASSED
"tap(findTestObject(""Productions/My Order/In Progress""), 0)",,,,2023-07-11 20:23:14,2023-07-11 20:23:15,1.385s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-07-11 20:23:15,2023-07-11 20:23:17,1.858s,PASSED
"tap(findTestObject(""Productions/My Order/Rejected""), 0)",,,,2023-07-11 20:23:17,2023-07-11 20:23:19,1.400s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-07-11 20:23:19,2023-07-11 20:23:20,1.690s,PASSED
"tap(findTestObject(""Productions/My Order/All""), 0)",,,,2023-07-11 20:23:20,2023-07-11 20:23:22,1.357s,PASSED
closeApplication(),,,,2023-07-11 20:23:22,2023-07-11 20:23:22,0.440s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-11 20:23:22,2023-07-11 20:23:22,0.011s,PASSED
,,,,,,,
Test Cases/Production/My Order/Order Detail PNP - My Order,,,,2023-07-11 20:23:22,2023-07-11 20:24:09,46.953s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-11 20:23:23,2023-07-11 20:23:45,21.886s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:23:45,2023-07-11 20:23:48,3.016s,PASSED
"tap(findTestObject(""Productions/Menu/My Order""), 0)",,,,2023-07-11 20:23:48,2023-07-11 20:23:50,2.455s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:23:50,2023-07-11 20:23:53,3.023s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Title - MY ORDER""), 0)",,,,2023-07-11 20:23:53,2023-07-11 20:23:54,1.084s,PASSED
"tap(findTestObject(""Productions/My Order/Order Detail - PNP/Snack Bucket Margheritta 1""), 0)",,,,2023-07-11 20:23:54,2023-07-11 20:23:55,1.087s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:23:55,2023-07-11 20:23:58,3.017s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - PNP/Pick Number""), 0)",,,,2023-07-11 20:23:58,2023-07-11 20:24:00,1.274s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - PNP/Order Type""), 0)",,,,2023-07-11 20:24:00,2023-07-11 20:24:00,0.725s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - PNP/Pick Up Outlet""), 0)",,,,2023-07-11 20:24:00,2023-07-11 20:24:02,1.495s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - PNP/Order Items""), 0)",,,,2023-07-11 20:24:02,2023-07-11 20:24:03,1.087s,PASSED
"scrollToText(""Total"", STOP_ON_FAILURE)",,,,2023-07-11 20:24:03,2023-07-11 20:24:07,4.036s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Instant Reward""), 0)",,,,2023-07-11 20:24:07,2023-07-11 20:24:08,0.980s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - PNP/Order Summary""), 0)",,,,2023-07-11 20:24:08,2023-07-11 20:24:09,0.703s,PASSED
closeApplication(),,,,2023-07-11 20:24:09,2023-07-11 20:24:09,0.491s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-11 20:24:09,2023-07-11 20:24:09,0.016s,PASSED
,,,,,,,
Test Cases/Production/Create Order/HMD/HMD - QR,,,,2023-07-11 20:24:09,2023-07-11 20:26:17,2m - 7.671s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-11 20:24:10,2023-07-11 20:24:32,22.397s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:24:32,2023-07-11 20:24:37,5.018s,PASSED
"swipe(281, 500, 434, 170)",,,,2023-07-11 20:24:37,2023-07-11 20:24:39,1.400s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Menu - DELIVERY""), 5)",,,,2023-07-11 20:24:39,2023-07-11 20:24:41,2.442s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/HMD/Search Location - Search Bar""), 5)",,,,2023-07-11 20:24:41,2023-07-11 20:24:45,3.816s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Search Location - Search Bar""), 0, STOP_ON_FAILURE)",,,,2023-07-11 20:24:45,2023-07-11 20:24:46,0.984s,PASSED
"setText(findTestObject(""Productions/Create Order/HMD/Input Location - Search Bar""), ""Kemang"", 5)",,,,2023-07-11 20:24:46,2023-07-11 20:24:50,3.660s,PASSED
hideKeyboard(),,,,2023-07-11 20:24:50,2023-07-11 20:24:54,4.113s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:24:54,2023-07-11 20:24:59,5.018s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/kemang village""), 0)",,,,2023-07-11 20:24:59,2023-07-11 20:25:00,0.834s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:25:00,2023-07-11 20:25:03,3.021s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/KEMANG""), 0)",,,,2023-07-11 20:25:03,2023-07-11 20:25:04,1.579s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:25:04,2023-07-11 20:25:07,3.016s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add""), 3)",,,,2023-07-11 20:25:07,2023-07-11 20:25:09,1.741s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-07-11 20:25:09,2023-07-11 20:25:12,3.019s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Continue Custom""), 5)",,,,2023-07-11 20:25:12,2023-07-11 20:25:13,0.765s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Next Button Order""), 5)",,,,2023-07-11 20:25:13,2023-07-11 20:25:15,2.250s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:25:15,2023-07-11 20:25:20,5.081s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/You Got Free GOCENG""), 5)",,,,2023-07-11 20:25:20,2023-07-11 20:25:21,0.721s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Continue Choose Reward""), 5)",,,,2023-07-11 20:25:21,2023-07-11 20:25:21,0.538s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Continue Choose Reward""), 5)",,,,2023-07-11 20:25:21,2023-07-11 20:25:22,0.513s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:25:22,2023-07-11 20:25:27,5.020s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Choose Now Reward""), 5)",,,,2023-07-11 20:25:27,2023-07-11 20:25:28,1.396s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:25:28,2023-07-11 20:25:33,5.012s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add Reward""), 5)",,,,2023-07-11 20:25:33,2023-07-11 20:25:34,0.579s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Confirm Reward""), 5)",,,,2023-07-11 20:25:34,2023-07-11 20:25:35,0.998s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-07-11 20:25:35,2023-07-11 20:25:36,1.296s,PASSED
"scrollToText(""TOTAL"", STOP_ON_FAILURE)",,,,2023-07-11 20:25:36,2023-07-11 20:25:42,5.843s,PASSED
"setText(findTestObject(""Productions/Create Order/HMD/Add notes for your driver""), ""Rumah depan POS satpam"", 0)",,,,2023-07-11 20:25:42,2023-07-11 20:25:43,1.189s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Select Delivery Method""), 5)",,,,2023-07-11 20:25:43,2023-07-11 20:25:44,0.894s,PASSED
"delay(7, STOP_ON_FAILURE)",,,,2023-07-11 20:25:44,2023-07-11 20:25:51,7.013s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/GrabExpress""), 5)",,,,2023-07-11 20:25:51,2023-07-11 20:25:52,0.535s,PASSED
"tap(findTestObject(""Productions/Create Order/HMD/Button - Select""), 5)",,,,2023-07-11 20:25:52,2023-07-11 20:25:53,0.793s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:25:53,2023-07-11 20:25:58,5.015s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Select Payment Method""), 5)",,,,2023-07-11 20:25:58,2023-07-11 20:25:58,0.664s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:25:58,2023-07-11 20:26:03,5.010s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Group Payment Method""), 5)",,,,2023-07-11 20:26:03,2023-07-11 20:26:04,0.612s,PASSED
"tap(findTestObject(""Productions/Create Order/Payment Method/Payment QRIS""), 5)",,,,2023-07-11 20:26:04,2023-07-11 20:26:04,0.532s,PASSED
"tap(findTestObject(""Productions/Create Order/Payment Method/Button - Save Payment""), 5)",,,,2023-07-11 20:26:04,2023-07-11 20:26:06,1.210s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:26:06,2023-07-11 20:26:11,5.007s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-07-11 20:26:11,2023-07-11 20:26:12,1.259s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:26:12,2023-07-11 20:26:17,5.016s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-07-11 20:26:17,2023-07-11 20:26:17,0.007s,PASSED
,,,,,,,
Test Cases/Production/Create Order/PNP/Take Away/Take Away - Credit Card,,,,2023-07-11 20:26:17,2023-07-11 20:28:02,1m - 44.754s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-07-11 20:26:18,2023-07-11 20:26:35,17.633s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-07-11 20:26:35,2023-07-11 20:26:40,5.008s,PASSED
"tap(findTestObject(""Productions/Menu/Home""), 5)",,,,2023-07-11 20:26:40,2023-07-11 20:26:43,2.396s,PASSED
"swipe(281, 500, 434, 170)",,,,2023-07-11 20:26:43,2023-07-11 20:26:44,1.303s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Menu - DINE-IN""), 5)",,,,2023-07-11 20:26:44,2023-07-11 20:26:45,1.225s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Search KFC Outlet""), 5)",,,,2023-07-11 20:26:45,2023-07-11 20:26:48,3.080s,PASSED
