Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Login/android.widget.TextView - Kata sandi yang Anda masukkan salah""), ""Kata sandi yang Anda masukkan salah"")",,,,2023-02-01 17:25:41,2023-02-01 17:25:42,0.783s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:25:42,2023-02-01 17:25:45,3.017s,PASSED
closeApplication(),,,,2023-02-01 17:25:45,2023-02-01 17:25:46,1.128s,PASSED
,,,,,,,
Test Cases/Login KFCKU Apps/Login Social Media,,,,2023-02-01 17:25:46,2023-02-01 17:26:46,1m - 0.471s,PASSED
"startExistingApplication(""com.kfc.mobile.hkStaging"", STOP_ON_FAILURE)",,Start application on current selected android device,,2023-02-01 17:25:46,2023-02-01 17:26:05,18.525s,PASSED
delay(10),,,,2023-02-01 17:26:05,2023-02-01 17:26:15,10.009s,PASSED
"tap(findTestObject(""Login/android.widget.TextView - Profil""), 0)",,,,2023-02-01 17:26:15,2023-02-01 17:26:17,1.887s,PASSED
"tap(findTestObject(""Login Social Media/android.widget.Button - Masuk dengan Google""), 0)",,,,2023-02-01 17:26:17,2023-02-01 17:26:20,2.979s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:26:20,2023-02-01 17:26:23,3.017s,PASSED
"tap(findTestObject(""Login Social Media/android.widget.TextView - jecsanmaychelgmail.com""), 0)",,,,2023-02-01 17:26:23,2023-02-01 17:26:23,0.303s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-02-01 17:26:23,2023-02-01 17:26:28,5.007s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-02-01 17:26:28,2023-02-01 17:26:33,5.007s,PASSED
"tap(findTestObject(""Profile/android.widget.TextView - Profil""), 5)",,,,2023-02-01 17:26:33,2023-02-01 17:26:34,0.494s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:26:34,2023-02-01 17:26:37,3.020s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-02-01 17:26:37,2023-02-01 17:26:38,1.171s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:26:38,2023-02-01 17:26:41,3.014s,PASSED
"tap(findTestObject(""Profile/Perangkat/android.widget.TextView - Keluar""), 5)",,,,2023-02-01 17:26:41,2023-02-01 17:26:42,0.924s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:26:42,2023-02-01 17:26:45,3.009s,PASSED
"tap(findTestObject(""Profile/Perangkat/android.widget.TextView - Ya""), 5)",,,,2023-02-01 17:26:45,2023-02-01 17:26:45,0.308s,PASSED
closeApplication(),,,,2023-02-01 17:26:45,2023-02-01 17:26:46,1.352s,PASSED
,,,,,,,
Test Cases/Login KFCKU Apps/Login Phone Number,,,,2023-02-01 17:26:46,2023-02-01 17:27:31,44.716s,PASSED
"startExistingApplication(""com.kfc.mobile.hkStaging"", STOP_ON_FAILURE)",,,,2023-02-01 17:26:47,2023-02-01 17:27:06,19.189s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-02-01 17:27:06,2023-02-01 17:27:11,5.017s,PASSED
"tap(findTestObject(""Profile/android.widget.TextView - Profil""), 5)",,,,2023-02-01 17:27:11,2023-02-01 17:27:12,1.223s,PASSED
"setText(findTestObject(""Login/android.widget.EditText - Masukkan nomor handphone Anda""), ""081211287377"", 0)",,,,2023-02-01 17:27:12,2023-02-01 17:27:16,3.803s,PASSED
hideKeyboard(),,,,2023-02-01 17:27:16,2023-02-01 17:27:17,1.349s,PASSED
"setText(findTestObject(""Login/android.widget.EditText - Ketik kata sandi Anda""), ""pass123"", 0)",,,,2023-02-01 17:27:17,2023-02-01 17:27:19,1.430s,PASSED
hideKeyboard(),,,,2023-02-01 17:27:19,2023-02-01 17:27:20,1.186s,PASSED
"tap(findTestObject(""Login/android.widget.Button - Masuk""), 0)",,,,2023-02-01 17:27:20,2023-02-01 17:27:21,0.666s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-02-01 17:27:21,2023-02-01 17:27:26,5.014s,PASSED
"tap(findTestObject(""Profile/android.widget.TextView - Profil""), 5)",,,,2023-02-01 17:27:26,2023-02-01 17:27:27,1.172s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:27:27,2023-02-01 17:27:30,3.009s,PASSED
closeApplication(),,,,2023-02-01 17:27:30,2023-02-01 17:27:31,1.080s,PASSED
