Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementPresent(findTestObject(""Productions/Login/Your phone number has not been registered""), 0, STOP_ON_FAILURE)",,,,2023-06-13 11:53:01,2023-06-13 11:53:02,0.734s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 11:53:02,2023-06-13 11:53:05,3.013s,PASSED
closeApplication(),,,,2023-06-13 11:53:05,2023-06-13 11:53:06,0.528s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 11:53:06,2023-06-13 11:53:06,0.014s,PASSED
,,,,,,,
Test Cases/Production/Login KFCKU Apps/Login Failed - Wrong Password,,,,2023-06-13 11:53:06,2023-06-13 11:53:55,49.280s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 11:53:06,2023-06-13 11:53:29,22.241s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 11:53:29,2023-06-13 11:53:34,5.021s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 5)",,,,2023-06-13 11:53:34,2023-06-13 11:53:38,3.976s,PASSED
"tap(findTestObject(""Productions/Login/Enter your phone number""), 0)",,,,2023-06-13 11:53:38,2023-06-13 11:53:40,2.355s,PASSED
"setText(findTestObject(""Productions/Login/Enter your phone number""), ""081211287377"", 0)",,,,2023-06-13 11:53:40,2023-06-13 11:53:42,2.382s,PASSED
pressBack(),,,,2023-06-13 11:53:42,2023-06-13 11:53:43,0.559s,PASSED
"setText(findTestObject(""Productions/Login/Type your password""), ""passk209"", 0)",,,,2023-06-13 11:53:43,2023-06-13 11:53:45,1.849s,PASSED
"tap(findTestObject(""Productions/Login/Button - Sign In""), 0)",,,,2023-06-13 11:53:45,2023-06-13 11:53:46,1.043s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 11:53:46,2023-06-13 11:53:51,5.014s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/The password you entered is incorrect""), 0, STOP_ON_FAILURE)",,,,2023-06-13 11:53:51,2023-06-13 11:53:52,0.699s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 11:53:52,2023-06-13 11:53:55,3.021s,PASSED
closeApplication(),,,,2023-06-13 11:53:55,2023-06-13 11:53:55,0.435s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 11:53:55,2023-06-13 11:53:55,0.007s,PASSED
,,,,,,,
Test Cases/Production/Login KFCKU Apps/Login Social Media,,,,2023-06-13 11:53:55,2023-06-13 11:54:50,54.891s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 11:53:55,2023-06-13 11:54:17,21.519s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 11:54:17,2023-06-13 11:54:22,5.016s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 5)",,,,2023-06-13 11:54:22,2023-06-13 11:54:25,2.935s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/Button - Sign in with Google""), 0)",,,,2023-06-13 11:54:25,2023-06-13 11:54:27,2.376s,PASSED
"tap(findTestObject(""Productions/Login/Button - Sign in with Google""), 0)",,,,2023-06-13 11:54:27,2023-06-13 11:54:28,1.005s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 11:54:28,2023-06-13 11:54:33,5.020s,PASSED
"tap(findTestObject(""Productions/Login/jecsanmaychelgmail.com""), 0, STOP_ON_FAILURE)",,,,2023-06-13 11:54:33,2023-06-13 11:54:34,0.791s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 11:54:34,2023-06-13 11:54:39,5.022s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/Profile Info""), 0)",,,,2023-06-13 11:54:39,2023-06-13 11:54:41,1.854s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 11:54:41,2023-06-13 11:54:44,3.023s,PASSED
"tap(findTestObject(""Productions/Login/Log Out""), 0)",,,,2023-06-13 11:54:44,2023-06-13 11:54:45,0.976s,PASSED
"tap(findTestObject(""Productions/Login/Logout - Yes""), 0)",,,,2023-06-13 11:54:45,2023-06-13 11:54:46,1.356s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 11:54:46,2023-06-13 11:54:49,3.017s,PASSED
closeApplication(),,,,2023-06-13 11:54:49,2023-06-13 11:54:50,0.493s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 11:54:50,2023-06-13 11:54:50,0.016s,PASSED
,,,,,,,
Test Cases/Production/Login KFCKU Apps/Login Phone Number,,,,2023-06-13 11:54:50,2023-06-13 11:55:39,48.990s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 11:54:51,2023-06-13 11:55:13,22.761s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 11:55:13,2023-06-13 11:55:18,5.014s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 5)",,,,2023-06-13 11:55:18,2023-06-13 11:55:21,2.914s,PASSED
"tap(findTestObject(""Productions/Login/Enter your phone number""), 0)",,,,2023-06-13 11:55:21,2023-06-13 11:55:24,2.341s,PASSED
"setText(findTestObject(""Productions/Login/Enter your phone number""), ""081211287377"", 0)",,,,2023-06-13 11:55:24,2023-06-13 11:55:26,2.355s,PASSED
pressBack(),,,,2023-06-13 11:55:26,2023-06-13 11:55:27,0.545s,PASSED
"setText(findTestObject(""Productions/Login/Type your password""), ""pass123"", 0)",,,,2023-06-13 11:55:27,2023-06-13 11:55:28,1.797s,PASSED
"tap(findTestObject(""Productions/Login/Button - Sign In""), 0)",,,,2023-06-13 11:55:28,2023-06-13 11:55:30,1.085s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 11:55:30,2023-06-13 11:55:35,5.026s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/Profile Info""), 0, STOP_ON_FAILURE)",,,,2023-06-13 11:55:35,2023-06-13 11:55:35,0.855s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 11:55:35,2023-06-13 11:55:38,3.021s,PASSED
closeApplication(),,,,2023-06-13 11:55:38,2023-06-13 11:55:39,0.473s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 11:55:39,2023-06-13 11:55:39,0.009s,PASSED
,,,,,,,
Test Cases/Production/Home Page/Promotion,,,,2023-06-13 11:55:39,2023-06-13 11:56:26,46.997s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 11:55:40,2023-06-13 11:56:02,22.073s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 11:56:02,2023-06-13 11:56:05,3.027s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Banner""), 0)",,,,2023-06-13 11:56:05,2023-06-13 11:56:08,2.994s,PASSED
"swipe(281, 800, 434, 61)",,,,2023-06-13 11:56:08,2023-06-13 11:56:09,1.446s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Title - PROMOS AND REWARDS""), 0)",,,,2023-06-13 11:56:09,2023-06-13 11:56:11,1.606s,PASSED
device_Height = getDeviceHeight(),,Get Device Height and Store in to device_height variable,,2023-06-13 11:56:11,2023-06-13 11:56:11,0.293s,PASSED
device_Width = getDeviceWidth(),,Get Width Height and Store in to device_Width variable,,2023-06-13 11:56:11,2023-06-13 11:56:11,0.259s,PASSED
startY = device_Height / 2,,Storing the value in startY variable by dividing device height by 2 Because Y coordinates are constant,,2023-06-13 11:56:11,2023-06-13 11:56:11,0.017s,PASSED
endY = startY,,Here startY and endY values are equal for Horizontal Swiping for that assigning startX value to endX,,2023-06-13 11:56:11,2023-06-13 11:56:11,0.007s,PASSED
startX = device_Width * 0.30,,Storing the value in startX variable,,2023-06-13 11:56:11,2023-06-13 11:56:11,0.013s,PASSED
endX = device_Width * 0.70,,Storing the value in endX variable,,2023-06-13 11:56:11,2023-06-13 11:56:11,0.007s,PASSED
"swipe(endX, startY, startX, endY)",,Here Y constant for Swipe Horizontal Right to Left,,2023-06-13 11:56:11,2023-06-13 11:56:13,1.433s,PASSED
"tap(findTestObject(""Productions/Home Page/Promotion/View All""), 3)",,,,2023-06-13 11:56:13,2023-06-13 11:56:14,1.189s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Title - ONGOING PROMO""), 0)",,,,2023-06-13 11:56:14,2023-06-13 11:56:16,1.824s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Promo List 1""), 0)",,,,2023-06-13 11:56:16,2023-06-13 11:56:17,0.733s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Promo List 2""), 0)",,,,2023-06-13 11:56:17,2023-06-13 11:56:17,0.706s,PASSED
"verifyElementVisible(findTestObject(""Productions/Home Page/Promotion/Promo List 3""), 0)",,,,2023-06-13 11:56:17,2023-06-13 11:56:18,0.701s,PASSED
"tap(findTestObject(""Productions/Home Page/Promotion/Promo List 1""), 3)",,,,2023-06-13 11:56:18,2023-06-13 11:56:19,0.741s,PASSED
"tap(findTestObject(""Productions/Home Page/Promotion/Button Back Promo Detail""), 3)",,,,2023-06-13 11:56:19,2023-06-13 11:56:22,2.997s,PASSED
"tap(findTestObject(""Productions/Home Page/Promotion/Button Back""), 3)",,,,2023-06-13 11:56:22,2023-06-13 11:56:22,0.662s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 11:56:22,2023-06-13 11:56:25,3.024s,PASSED
closeApplication(),,,,2023-06-13 11:56:25,2023-06-13 11:56:26,0.474s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 11:56:26,2023-06-13 11:56:26,0.013s,PASSED
,,,,,,,
Test Cases/Production/My Order/Order Detail HMD - My Order,,,,2023-06-13 11:56:26,2023-06-13 11:57:37,1m - 11.297s,FAILED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 11:56:27,2023-06-13 11:56:50,22.804s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 11:56:50,2023-06-13 11:56:53,3.020s,PASSED
"tap(findTestObject(""Productions/Menu/My Order""), 0)",,,,2023-06-13 11:56:53,2023-06-13 11:56:56,3.349s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Title - MY ORDER""), 0)",,,,2023-06-13 11:56:56,2023-06-13 11:56:58,1.928s,PASSED
"tap(findTestObject(""Productions/My Order/Order Detail - HMD/List Order 1""), 0)",,,,2023-06-13 11:56:58,2023-06-13 11:57:00,2.319s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Title - ORDER DETAIL""), 0)",,,,2023-06-13 11:57:00,2023-06-13 11:57:02,1.841s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Delivery Number""), 0)",,,,2023-06-13 11:57:02,2023-06-13 11:57:05,2.682s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Order Type""), 0)",,,,2023-06-13 11:57:05,2023-06-13 11:57:06,0.909s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Delivery Detail""), 0)",,,,2023-06-13 11:57:06,2023-06-13 11:57:37,31.379s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-06-13 11:57:37,2023-06-13 11:57:37,0.013s,PASSED
,,,,,,,
Test Cases/Production/My Order/Order Detail PNP - My Order,,,,2023-06-13 11:57:37,2023-06-13 11:58:28,51.127s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 11:57:38,2023-06-13 11:57:55,17.434s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 11:57:55,2023-06-13 11:57:58,3.010s,PASSED
"tap(findTestObject(""Productions/Menu/My Order""), 0)",,,,2023-06-13 11:57:58,2023-06-13 11:58:01,2.832s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Title - MY ORDER""), 0)",,,,2023-06-13 11:58:01,2023-06-13 11:58:04,2.964s,PASSED
"tap(findTestObject(""Productions/My Order/Order Detail - PNP/Dine In""), 0)",,,,2023-06-13 11:58:04,2023-06-13 11:58:05,1.062s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - PNP/Pick Number""), 0)",,,,2023-06-13 11:58:05,2023-06-13 11:58:09,3.893s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - PNP/Order Type""), 0)",,,,2023-06-13 11:58:09,2023-06-13 11:58:10,0.799s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - PNP/Pick Up Outlet""), 0)",,,,2023-06-13 11:58:10,2023-06-13 11:58:23,12.884s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - PNP/Order Items""), 0)",,,,2023-06-13 11:58:23,2023-06-13 11:58:23,0.517s,PASSED
"scrollToText(""Tax"", STOP_ON_FAILURE)",,,,2023-06-13 11:58:23,2023-06-13 11:58:27,3.641s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - HMD/Instant Reward""), 0)",,,,2023-06-13 11:58:27,2023-06-13 11:58:27,0.520s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Order Detail - PNP/Order Summary""), 0)",,,,2023-06-13 11:58:27,2023-06-13 11:58:28,0.509s,PASSED
closeApplication(),,,,2023-06-13 11:58:28,2023-06-13 11:58:28,0.545s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 11:58:28,2023-06-13 11:58:28,0.014s,PASSED
,,,,,,,
Test Cases/Production/My Order/View All Status Order - My Order,,,,2023-06-13 11:58:28,2023-06-13 11:59:19,51.089s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 11:58:29,2023-06-13 11:58:51,22.254s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 11:58:51,2023-06-13 11:58:54,3.009s,PASSED
"tap(findTestObject(""Productions/Menu/My Order""), 0)",,,,2023-06-13 11:58:54,2023-06-13 11:58:57,3.304s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Title - MY ORDER""), 0)",,,,2023-06-13 11:58:57,2023-06-13 11:59:00,2.875s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-06-13 11:59:00,2023-06-13 11:59:01,1.182s,PASSED
"verifyElementVisible(findTestObject(""Productions/My Order/Status Order List""), 0)",,,,2023-06-13 11:59:01,2023-06-13 11:59:03,1.461s,PASSED
"tap(findTestObject(""Productions/My Order/Awaiting Payment""), 0)",,,,2023-06-13 11:59:03,2023-06-13 11:59:04,0.706s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-06-13 11:59:04,2023-06-13 11:59:05,1.687s,PASSED
"tap(findTestObject(""Productions/My Order/Cancelled""), 0)",,,,2023-06-13 11:59:05,2023-06-13 11:59:07,1.470s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-06-13 11:59:07,2023-06-13 11:59:09,1.960s,PASSED
"tap(findTestObject(""Productions/My Order/Completed""), 0)",,,,2023-06-13 11:59:09,2023-06-13 11:59:10,1.415s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-06-13 11:59:10,2023-06-13 11:59:12,1.741s,PASSED
"tap(findTestObject(""Productions/My Order/In Progress""), 0)",,,,2023-06-13 11:59:12,2023-06-13 11:59:13,1.386s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-06-13 11:59:13,2023-06-13 11:59:15,1.771s,PASSED
"tap(findTestObject(""Productions/My Order/Rejected""), 0)",,,,2023-06-13 11:59:15,2023-06-13 11:59:16,1.392s,PASSED
"tap(findTestObject(""Productions/My Order/Get List Status""), 0)",,,,2023-06-13 11:59:16,2023-06-13 11:59:18,1.185s,PASSED
"tap(findTestObject(""Productions/My Order/All""), 0)",,,,2023-06-13 11:59:18,2023-06-13 11:59:19,1.350s,PASSED
closeApplication(),,,,2023-06-13 11:59:19,2023-06-13 11:59:19,0.447s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-06-13 11:59:19,2023-06-13 11:59:19,0.013s,PASSED
,,,,,,,
Test Cases/Production/Create Order/PNP/Dine In/Dine In - Debit Card,,,,2023-06-13 11:59:19,2023-06-13 12:00:57,1m - 37.322s,FAILED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 11:59:20,2023-06-13 11:59:41,21.514s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 11:59:41,2023-06-13 11:59:47,5.022s,PASSED
"swipe(281, 500, 434, 170)",,,,2023-06-13 11:59:47,2023-06-13 11:59:48,1.293s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Menu - DINE-IN""), 5)",,,,2023-06-13 11:59:48,2023-06-13 11:59:51,3.014s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Search KFC Outlet""), 5)",,,,2023-06-13 11:59:51,2023-06-13 11:59:55,3.699s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Search KFC Outlet""), 0, STOP_ON_FAILURE)",,,,2023-06-13 11:59:55,2023-06-13 11:59:56,0.998s,PASSED
"setText(findTestObject(""Productions/Create Order/PNP/Dine In/EditText - Search KFC Outlet""), ""Kemang"", 5)",,,,2023-06-13 11:59:56,2023-06-13 12:00:00,4.328s,PASSED
hideKeyboard(),,,,2023-06-13 12:00:00,2023-06-13 12:00:05,4.906s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:00:05,2023-06-13 12:00:10,5.024s,PASSED
"waitForElementPresent(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Select Outlet""), 5)",,,,2023-06-13 12:00:10,2023-06-13 12:00:11,1.014s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Select Outlet""), 0)",,,,2023-06-13 12:00:11,2023-06-13 12:00:12,0.805s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:00:12,2023-06-13 12:00:17,5.024s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 5)",,,,2023-06-13 12:00:17,2023-06-13 12:00:17,0.775s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 5)",,,,2023-06-13 12:00:17,2023-06-13 12:00:19,1.409s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:00:19,2023-06-13 12:00:22,3.017s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Breakfast""), 3)",,,,2023-06-13 12:00:22,2023-06-13 12:00:22,0.616s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 3)",,,,2023-06-13 12:00:22,2023-06-13 12:00:26,3.467s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:00:26,2023-06-13 12:00:29,3.021s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Spesial""), 3)",,,,2023-06-13 12:00:29,2023-06-13 12:00:30,0.595s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add""), 3)",,,,2023-06-13 12:00:30,2023-06-13 12:00:33,3.223s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:00:33,2023-06-13 12:00:36,3.025s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/List Item Costum""), 5)",,,,2023-06-13 12:00:36,2023-06-13 12:00:37,0.772s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Continue Custom""), 5)",,,,2023-06-13 12:00:37,2023-06-13 12:00:38,1.305s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Next Button Order""), 5)",,,,2023-06-13 12:00:38,2023-06-13 12:00:39,1.598s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/You Got Free GOCENG""), 5)",,,,2023-06-13 12:00:39,2023-06-13 12:00:42,2.555s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Continue Choose Reward""), 5)",,,,2023-06-13 12:00:42,2023-06-13 12:00:42,0.396s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Continue Choose Reward""), 5)",,,,2023-06-13 12:00:42,2023-06-13 12:00:43,0.438s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:00:43,2023-06-13 12:00:48,5.012s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Choose Now Reward""), 5)",,,,2023-06-13 12:00:48,2023-06-13 12:00:49,1.600s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add Reward""), 5)",,,,2023-06-13 12:00:49,2023-06-13 12:00:52,2.548s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Confirm Reward""), 5)",,,,2023-06-13 12:00:52,2023-06-13 12:00:53,0.939s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-06-13 12:00:53,2023-06-13 12:00:54,1.268s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Select Payment Method""), 5)",,,,2023-06-13 12:00:54,2023-06-13 12:00:57,2.586s,FAILED
Start listener action : sampleAfterTestCase,,,,2023-06-13 12:00:57,2023-06-13 12:00:57,0.008s,PASSED
,,,,,,,
Test Cases/Production/Create Order/PNP/Take Away/Take Away - Credit Card,,,,2023-06-13 12:00:57,2023-06-13 12:02:32,1m - 35.032s,FAILED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-06-13 12:00:57,2023-06-13 12:01:14,16.961s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:01:14,2023-06-13 12:01:19,5.019s,PASSED
"swipe(281, 500, 434, 170)",,,,2023-06-13 12:01:19,2023-06-13 12:01:21,1.315s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Menu - DINE-IN""), 5)",,,,2023-06-13 12:01:21,2023-06-13 12:01:23,2.909s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/Search KFC Outlet""), 5)",,,,2023-06-13 12:01:23,2023-06-13 12:01:26,2.561s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Search KFC Outlet""), 0, STOP_ON_FAILURE)",,,,2023-06-13 12:01:26,2023-06-13 12:01:27,1.092s,PASSED
"setText(findTestObject(""Productions/Create Order/PNP/Dine In/EditText - Search KFC Outlet""), ""Kemang"", 5)",,,,2023-06-13 12:01:27,2023-06-13 12:01:31,3.657s,PASSED
hideKeyboard(),,,,2023-06-13 12:01:31,2023-06-13 12:01:35,4.011s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:01:35,2023-06-13 12:01:40,5.027s,PASSED
"waitForElementPresent(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Select Outlet""), 5)",,,,2023-06-13 12:01:40,2023-06-13 12:01:41,0.744s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Select Outlet""), 0)",,,,2023-06-13 12:01:41,2023-06-13 12:01:41,0.803s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-06-13 12:01:41,2023-06-13 12:01:46,5.015s,PASSED
"verifyElementVisible(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 5)",,,,2023-06-13 12:01:46,2023-06-13 12:01:47,0.857s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 5)",,,,2023-06-13 12:01:47,2023-06-13 12:01:48,0.808s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:01:48,2023-06-13 12:01:51,3.018s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Breakfast""), 3)",,,,2023-06-13 12:01:51,2023-06-13 12:01:52,0.554s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/List Menu Group""), 3)",,,,2023-06-13 12:01:52,2023-06-13 12:01:55,3.462s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-06-13 12:01:55,2023-06-13 12:01:58,3.026s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Spesial""), 3)",,,,2023-06-13 12:01:58,2023-06-13 12:01:59,0.611s,PASSED
"tap(findTestObject(""Productions/Create Order/PNP/Dine In/Button - Add""), 3)",,,,2023-06-13 12:01:59,2023-06-13 12:02:02,3.249s,PASSED
