Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Productions/Login/Button - Sign In""), 0)",,,,2023-05-15 14:21:57,2023-05-15 14:21:58,0.976s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-05-15 14:21:58,2023-05-15 14:22:03,5.018s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/The password you entered is incorrect""), 0, STOP_ON_FAILURE)",,,,2023-05-15 14:22:03,2023-05-15 14:22:04,0.581s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-05-15 14:22:04,2023-05-15 14:22:07,3.010s,PASSED
closeApplication(),,,,2023-05-15 14:22:07,2023-05-15 14:22:07,0.371s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-05-15 14:22:07,2023-05-15 14:22:07,0.007s,PASSED
,,,,,,,
Test Cases/Production/Login KFCKU Apps/Login Social Media,,,,2023-05-15 14:22:07,2023-05-15 14:22:57,49.838s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-05-15 14:22:08,2023-05-15 14:22:27,18.619s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-05-15 14:22:27,2023-05-15 14:22:32,5.011s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 5)",,,,2023-05-15 14:22:32,2023-05-15 14:22:34,2.325s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/Button - Sign in with Google""), 0)",,,,2023-05-15 14:22:34,2023-05-15 14:22:36,2.428s,PASSED
"tap(findTestObject(""Productions/Login/Button - Sign in with Google""), 0)",,,,2023-05-15 14:22:36,2023-05-15 14:22:37,0.746s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-05-15 14:22:37,2023-05-15 14:22:42,5.017s,PASSED
"tap(findTestObject(""Productions/Login/jecsanmaychelgmail.com""), 0, STOP_ON_FAILURE)",,,,2023-05-15 14:22:42,2023-05-15 14:22:43,0.634s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-05-15 14:22:43,2023-05-15 14:22:48,5.006s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/Profile Info""), 0)",,,,2023-05-15 14:22:48,2023-05-15 14:22:48,0.717s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-05-15 14:22:48,2023-05-15 14:22:51,3.014s,PASSED
"tap(findTestObject(""Productions/Login/Log Out""), 0)",,,,2023-05-15 14:22:51,2023-05-15 14:22:53,1.332s,PASSED
"tap(findTestObject(""Productions/Login/Logout - Yes""), 0)",,,,2023-05-15 14:22:53,2023-05-15 14:22:54,1.006s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-05-15 14:22:54,2023-05-15 14:22:57,3.014s,PASSED
closeApplication(),,,,2023-05-15 14:22:57,2023-05-15 14:22:57,0.323s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-05-15 14:22:57,2023-05-15 14:22:57,0.007s,PASSED
,,,,,,,
Test Cases/Production/Login KFCKU Apps/Login Phone Number,,,,2023-05-15 14:22:57,2023-05-15 14:23:40,42.674s,PASSED
"startExistingApplication(""com.kfc.mobile"", STOP_ON_FAILURE)",,,,2023-05-15 14:22:58,2023-05-15 14:23:16,18.120s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-05-15 14:23:16,2023-05-15 14:23:21,5.014s,PASSED
"tap(findTestObject(""Productions/Menu/Profile""), 5)",,,,2023-05-15 14:23:21,2023-05-15 14:23:23,2.162s,PASSED
"tap(findTestObject(""Productions/Login/Enter your phone number""), 0)",,,,2023-05-15 14:23:23,2023-05-15 14:23:26,2.703s,PASSED
"setText(findTestObject(""Productions/Login/Enter your phone number""), ""081211287377"", 0)",,,,2023-05-15 14:23:26,2023-05-15 14:23:28,2.192s,PASSED
pressBack(),,,,2023-05-15 14:23:28,2023-05-15 14:23:28,0.548s,PASSED
"setText(findTestObject(""Productions/Login/Type your password""), ""pass123"", 0)",,,,2023-05-15 14:23:28,2023-05-15 14:23:30,1.713s,PASSED
"tap(findTestObject(""Productions/Login/Button - Sign In""), 0)",,,,2023-05-15 14:23:30,2023-05-15 14:23:31,0.978s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-05-15 14:23:31,2023-05-15 14:23:36,5.008s,PASSED
"waitForElementPresent(findTestObject(""Productions/Login/Profile Info""), 0, STOP_ON_FAILURE)",,,,2023-05-15 14:23:36,2023-05-15 14:23:37,0.581s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-05-15 14:23:37,2023-05-15 14:23:40,3.011s,PASSED
closeApplication(),,,,2023-05-15 14:23:40,2023-05-15 14:23:40,0.282s,PASSED
Start listener action : sampleAfterTestCase,,,,2023-05-15 14:23:40,2023-05-15 14:23:40,0.005s,PASSED
