Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Login/android.widget.TextView - Profil""), 0)",,,,2023-02-01 17:33:16,2023-02-01 17:33:18,1.690s,PASSED
"tap(findTestObject(""Login Social Media/android.widget.Button - Masuk dengan Google""), 0)",,,,2023-02-01 17:33:18,2023-02-01 17:33:21,2.988s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:33:21,2023-02-01 17:33:24,3.016s,PASSED
"tap(findTestObject(""Login Social Media/android.widget.TextView - jecsanmaychelgmail.com""), 0)",,,,2023-02-01 17:33:24,2023-02-01 17:33:24,0.307s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-02-01 17:33:24,2023-02-01 17:33:29,5.018s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-02-01 17:33:29,2023-02-01 17:33:34,5.013s,PASSED
"tap(findTestObject(""Profile/android.widget.TextView - Profil""), 5)",,,,2023-02-01 17:33:34,2023-02-01 17:33:36,1.728s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:33:36,2023-02-01 17:33:39,3.017s,PASSED
"swipe(281, 500, 434, 161)",,,,2023-02-01 17:33:39,2023-02-01 17:33:40,1.128s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:33:40,2023-02-01 17:33:43,3.017s,PASSED
"tap(findTestObject(""Profile/Perangkat/android.widget.TextView - Keluar""), 5)",,,,2023-02-01 17:33:43,2023-02-01 17:33:44,0.436s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:33:44,2023-02-01 17:33:47,3.010s,PASSED
"tap(findTestObject(""Profile/Perangkat/android.widget.TextView - Ya""), 5)",,,,2023-02-01 17:33:47,2023-02-01 17:33:48,1.269s,PASSED
closeApplication(),,,,2023-02-01 17:33:48,2023-02-01 17:33:49,1.298s,PASSED
,,,,,,,
Test Cases/Login KFCKU Apps/Login Phone Number,,,,2023-02-01 17:33:49,2023-02-01 17:34:32,42.958s,PASSED
"startExistingApplication(""com.kfc.mobile.hkStaging"", STOP_ON_FAILURE)",,,,2023-02-01 17:33:49,2023-02-01 17:34:06,16.735s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-02-01 17:34:06,2023-02-01 17:34:11,5.014s,PASSED
"tap(findTestObject(""Profile/android.widget.TextView - Profil""), 5)",,,,2023-02-01 17:34:11,2023-02-01 17:34:13,1.489s,PASSED
"setText(findTestObject(""Login/android.widget.EditText - Masukkan nomor handphone Anda""), ""081211287377"", 0)",,,,2023-02-01 17:34:13,2023-02-01 17:34:17,4.070s,PASSED
hideKeyboard(),,,,2023-02-01 17:34:17,2023-02-01 17:34:18,1.261s,PASSED
"setText(findTestObject(""Login/android.widget.EditText - Ketik kata sandi Anda""), ""pass123"", 0)",,,,2023-02-01 17:34:18,2023-02-01 17:34:20,1.907s,PASSED
hideKeyboard(),,,,2023-02-01 17:34:20,2023-02-01 17:34:21,1.106s,PASSED
"tap(findTestObject(""Login/android.widget.Button - Masuk""), 0)",,,,2023-02-01 17:34:21,2023-02-01 17:34:21,0.384s,PASSED
"delay(5, STOP_ON_FAILURE)",,,,2023-02-01 17:34:21,2023-02-01 17:34:26,5.016s,PASSED
"tap(findTestObject(""Profile/android.widget.TextView - Profil""), 5)",,,,2023-02-01 17:34:26,2023-02-01 17:34:28,1.521s,PASSED
"delay(3, STOP_ON_FAILURE)",,,,2023-02-01 17:34:28,2023-02-01 17:34:31,3.018s,PASSED
closeApplication(),,,,2023-02-01 17:34:31,2023-02-01 17:34:32,1.024s,PASSED
